0.02,17
0.02,15
0.02,17
0.02,19
0.02,15
0.02,17
0.02,18
0.02,21
0.02,16
0.02,19
0.02,16
0.02,18
0.02,15
0.02,18
0.02,17
0.02,22
0.02,16
0.02,18
0.02,18
0.02,17
0.02,17
0.02,18
0.02,16
0.02,15
0.02,18
0.02,21
0.02,15
0.02,18
0.02,17
0.02,18
0.02,20
0.02,21
0.02,18
0.02,16
0.02,20
0.02,16
0.02,17
0.02,17
0.02,16
0.02,18
0.02,17
0.02,19
0.02,27
0.02,16
0.02,18
0.02,23
0.02,20
0.02,17
0.02,18
0.02,16
0.02,20
0.02,18
0.02,20
0.02,20
0.02,19
0.02,19
0.02,21
0.02,17
0.02,19
0.02,18
0.02,17
0.02,17
0.02,20
0.02,17
0.02,16
0.02,15
0.02,15
0.02,17
0.02,18
0.02,18
0.02,15
0.02,16
0.02,14
0.02,19
0.02,15
0.02,16
0.02,19
0.02,18
0.02,18
0.02,18
0.02,16
0.02,18
0.02,20
0.02,20
0.02,17
0.02,14
0.02,21
0.02,18
0.02,20
0.02,18
0.02,19
0.02,17
0.02,18
0.02,17
0.02,16
0.02,18
0.02,15
0.02,13
0.02,20
0.02,18
0.02,17
0.02,18
0.02,16
0.02,20
0.02,17
0.02,16
0.02,16
0.02,20
0.02,20
0.02,19
0.02,19
0.02,14
0.02,17
0.02,20
0.02,19
0.02,18
0.02,19
0.02,18
0.02,19
0.02,18
0.02,15
0.02,19
0.02,17
0.02,17
0.02,23
0.02,16
0.02,18
0.02,19
0.02,17
0.02,16
0.02,20
0.02,20
0.02,19
0.02,16
0.02,15
0.02,18
0.02,22
0.02,21
0.02,15
0.02,16
0.02,18
0.02,15
0.02,19
0.02,25
0.02,19
0.02,16
0.02,18
0.02,17
0.02,19
0.02,17
0.02,18
0.02,16
0.02,19
0.02,17
0.02,16
0.02,17
0.02,17
0.02,18
0.02,17
0.02,17
0.02,15
0.02,18
0.02,18
0.02,17
0.02,14
0.02,15
0.02,24
0.02,20
0.02,17
0.02,19
0.02,18
0.02,13
0.02,15
0.02,16
0.02,18
0.02,17
0.02,17
0.02,18
0.02,17
0.02,19
0.02,18
0.02,18
0.02,14
0.02,18
0.02,17
0.02,15
0.02,21
0.02,21
0.02,21
0.02,17
0.02,19
0.02,20
0.02,16
0.02,19
0.02,20
0.02,16
0.02,17
0.02,17
0.02,20
0.02,16
0.02,18
0.02,20
0.02,19
0.02,18
0.02,15
0.02,17
0.02,19
0.02,19
0.02,19
0.02,21
0.02,18
0.02,17
0.02,15
0.02,20
0.02,18
0.02,16
0.02,16
0.02,19
0.02,19
0.02,15
0.02,19
0.02,16
0.02,20
0.02,18
0.02,19
0.02,16
0.02,16
0.02,23
0.02,19
0.02,19
0.02,19
0.02,16
0.02,18
0.02,16
0.02,18
0.02,21
0.02,16
0.02,17
0.02,17
0.02,16
0.02,16
0.02,16
0.02,14
0.02,23
0.02,16
0.02,18
0.02,17
0.02,15
0.02,18
0.02,19
0.02,17
0.02,16
0.02,18
0.02,14
0.02,18
0.02,20
0.02,17
0.02,19
0.02,17
0.02,14
0.02,15
0.02,16
0.02,19
0.02,16
0.02,19
0.02,14
0.02,17
0.02,22
0.02,17
0.02,14
0.02,18
0.02,17
0.02,14
0.02,17
0.02,19
0.02,16
0.02,20
0.02,16
0.02,14
0.02,17
0.02,21
0.02,17
0.02,17
0.02,16
0.02,15
0.02,17
0.02,16
0.02,18
0.02,16
0.02,19
0.02,15
0.02,15
0.02,17
0.02,18
0.02,17
0.02,19
0.02,18
0.02,17
0.02,20
0.02,17
0.02,17
0.02,15
0.02,19
0.02,16
0.02,17
0.02,12
0.02,17
0.02,17
0.02,18
0.02,14
0.02,20
0.02,16
0.02,17
0.02,19
0.02,19
0.02,20
0.02,14
0.02,18
0.02,17
0.02,16
0.02,16
0.02,17
0.02,17
0.02,16
0.02,15
0.02,19
0.02,15
0.02,17
0.02,15
0.02,18
0.02,19
0.02,20
0.02,19
0.02,16
0.02,16
0.02,16
0.02,18
0.02,16
0.02,16
0.02,18
0.02,17
0.02,17
0.02,18
0.02,21
0.02,17
0.02,16
0.02,18
0.02,18
0.02,18
0.02,15
0.02,20
0.02,18
0.02,18
0.02,18
0.02,18
0.02,17
0.02,18
0.02,16
0.02,17
0.02,16
0.02,18
0.02,17
0.02,15
0.02,19
0.02,16
0.02,18
0.02,19
0.02,17
0.02,17
0.02,18
0.02,19
0.02,14
0.02,17
0.02,19
0.02,17
0.02,19
0.02,17
0.02,18
0.02,19
0.02,16
0.02,17
0.02,16
0.02,17
0.02,18
0.02,16
0.02,14
0.02,18
0.02,20
0.02,19
0.02,13
0.02,19
0.02,20
0.02,19
0.02,20
0.02,18
0.02,20
0.02,14
0.02,19
0.02,16
0.02,20
0.02,18
0.02,16
0.02,19
0.02,18
0.02,19
0.02,15
0.02,19
0.02,15
0.02,22
0.02,18
0.02,16
0.02,19
0.02,20
0.02,20
0.02,16
0.02,18
0.02,17
0.02,17
0.02,15
0.02,16
0.02,22
0.02,16
0.02,19
0.02,18
0.02,19
0.02,20
0.02,19
0.02,18
0.02,15
0.02,16
0.02,16
0.02,16
0.02,15
0.02,21
0.02,18
0.02,15
0.02,17
0.02,17
0.02,20
0.02,19
0.02,16
0.02,21
0.02,17
0.02,15
0.02,22
0.02,14
0.02,18
0.02,16
0.02,16
0.02,21
0.02,23
0.02,21
0.02,16
0.02,20
0.02,18
0.02,17
0.02,17
0.02,19
0.02,21
0.02,17
0.02,15
0.02,20
0.02,19
0.02,17
0.02,14
0.02,16
0.02,17
0.02,16
0.02,17
0.02,23
0.02,19
0.02,19
0.02,22
0.02,17
0.02,15
0.02,19
0.02,15
0.02,19
0.02,16
0.02,19
0.02,18
0.02,16
0.02,18
0.02,16
0.02,13
0.02,18
0.02,17
0.02,17
0.02,15
0.02,18
0.02,15
0.02,20
0.02,19
0.02,18
0.02,23
0.02,15
0.02,17
0.02,17
0.02,17
0.02,18
0.02,23
0.02,18
0.02,16
0.02,17
0.02,16
0.02,18
0.02,20
0.02,16
0.02,14
0.02,16
0.02,18
0.02,21
0.02,17
0.02,19
0.02,18
0.02,15
0.02,21
0.02,18
0.02,16
0.02,21
0.02,17
0.02,20
0.02,16
0.02,17
0.02,17
0.02,16
0.02,15
0.02,20
0.02,15
0.02,16
0.02,16
0.02,19
0.02,20
0.02,15
0.02,18
0.02,17
0.02,16
0.02,18
0.02,17
0.02,19
0.02,18
0.02,18
0.02,18
0.02,17
0.02,21
0.02,15
0.02,16
0.02,16
0.02,16
0.02,18
0.02,17
0.02,23
0.02,22
0.02,16
0.02,19
0.02,17
0.02,21
0.02,18
0.02,18
0.02,15
0.02,17
0.02,19
0.02,17
0.02,16
0.02,17
0.02,16
0.02,18
0.02,15
0.02,15
0.02,23
0.02,19
0.02,15
0.02,18
0.02,18
0.02,16
0.02,15
0.02,14
0.02,20
0.02,16
0.02,21
0.02,17
0.02,18
0.02,17
0.02,21
0.02,20
0.02,17
0.02,16
0.02,17
0.02,20
0.02,16
0.02,17
0.02,20
0.02,20
0.02,15
0.02,21
0.02,16
0.02,17
0.02,16
0.02,25
0.02,16
0.02,16
0.02,16
0.02,18
0.02,16
0.02,20
0.02,17
0.02,16
0.02,16
0.02,19
0.02,21
0.02,16
0.02,18
0.02,20
0.02,13
0.02,19
0.02,14
0.02,18
0.02,18
0.02,15
0.02,21
0.02,15
0.02,18
0.02,16
0.02,18
0.02,16
0.02,18
0.02,16
0.02,16
0.02,21
0.02,18
0.02,14
0.02,17
0.02,17
0.02,19
0.02,16
0.02,14
0.02,19
0.02,16
0.02,16
0.02,18
0.02,18
0.02,20
0.02,16
0.02,17
0.02,19
0.02,22
0.02,20
0.02,17
0.02,21
0.02,14
0.02,16
0.02,18
0.02,17
0.02,17
0.02,19
0.02,16
0.02,19
0.02,20
0.02,16
0.02,16
0.02,15
0.02,15
0.02,17
0.02,18
0.02,16
0.02,14
0.02,18
0.02,16
0.02,20
0.02,20
0.03,17
0.03,16
0.03,14
0.03,17
0.03,15
0.03,17
0.03,16
0.03,17
0.03,17
0.03,14
0.03,17
0.03,19
0.03,21
0.03,16
0.03,17
0.03,17
0.03,16
0.03,16
0.03,16
0.03,19
0.03,17
0.03,13
0.03,18
0.03,17
0.03,19
0.03,18
0.03,17
0.03,16
0.03,18
0.03,16
0.03,18
0.03,18
0.03,21
0.03,17
0.03,16
0.03,16
0.03,23
0.03,17
0.03,18
0.03,17
0.03,18
0.03,17
0.03,15
0.03,16
0.03,17
0.03,17
0.03,20
0.03,16
0.03,17
0.03,16
0.03,14
0.03,15
0.03,17
0.03,14
0.03,19
0.03,17
0.03,17
0.03,15
0.03,18
0.03,14
0.03,19
0.03,16
0.03,17
0.03,15
0.03,18
0.03,16
0.03,22
0.03,18
0.03,14
0.03,16
0.03,18
0.03,21
0.03,17
0.03,15
0.03,16
0.03,18
0.03,15
0.03,16
0.03,21
0.03,15
0.03,18
0.03,17
0.03,17
0.03,15
0.03,15
0.03,19
0.03,18
0.03,20
0.03,20
0.03,18
0.03,21
0.03,18
0.03,21
0.03,19
0.03,19
0.03,18
0.03,18
0.03,18
0.03,19
0.03,18
0.03,17
0.03,16
0.03,16
0.03,17
0.03,22
0.03,17
0.03,15
0.03,17
0.03,19
0.03,21
0.03,16
0.03,15
0.03,16
0.03,16
0.03,13
0.03,17
0.03,16
0.03,19
0.03,22
0.03,17
0.03,17
0.03,17
0.03,17
0.03,16
0.03,18
0.03,24
0.03,16
0.03,17
0.03,19
0.03,19
0.03,18
0.03,20
0.03,19
0.03,17
0.03,15
0.03,16
0.03,17
0.03,17
0.03,15
0.03,16
0.03,15
0.03,16
0.03,18
0.03,18
0.03,15
0.03,17
0.03,19
0.03,15
0.03,17
0.03,14
0.03,19
0.03,18
0.03,22
0.03,14
0.03,16
0.03,15
0.03,13
0.03,14
0.03,18
0.03,17
0.03,18
0.03,20
0.03,17
0.03,20
0.03,16
0.03,20
0.03,21
0.03,19
0.03,17
0.03,20
0.03,16
0.03,21
0.03,20
0.03,16
0.03,20
0.03,18
0.03,19
0.03,18
0.03,22
0.03,20
0.03,19
0.03,15
0.03,20
0.03,17
0.03,18
0.03,18
0.03,18
0.03,17
0.03,16
0.03,23
0.03,16
0.03,15
0.03,17
0.03,17
0.03,19
0.03,16
0.03,21
0.03,20
0.03,14
0.03,17
0.03,15
0.03,16
0.03,22
0.03,18
0.03,19
0.03,13
0.03,16
0.03,15
0.03,16
0.03,16
0.03,18
0.03,20
0.03,16
0.03,23
0.03,18
0.03,19
0.03,16
0.03,19
0.03,26
0.03,18
0.03,18
0.03,19
0.03,18
0.03,18
0.03,15
0.03,18
0.03,16
0.03,16
0.03,17
0.03,15
0.03,17
0.03,22
0.03,22
0.03,19
0.03,17
0.03,17
0.03,18
0.03,16
0.03,18
0.03,18
0.03,15
0.03,19
0.03,18
0.03,17
0.03,17
0.03,17
0.03,16
0.03,17
0.03,15
0.03,19
0.03,18
0.03,21
0.03,15
0.03,15
0.03,18
0.03,18
0.03,23
0.03,18
0.03,19
0.03,17
0.03,17
0.03,18
0.03,22
0.03,20
0.03,16
0.03,16
0.03,17
0.03,17
0.03,17
0.03,19
0.03,23
0.03,17
0.03,19
0.03,15
0.03,15
0.03,17
0.03,14
0.03,19
0.03,18
0.03,15
0.03,15
0.03,16
0.03,14
0.03,19
0.03,17
0.03,19
0.03,20
0.03,18
0.03,19
0.03,19
0.03,19
0.03,17
0.03,21
0.03,19
0.03,18
0.03,18
0.03,17
0.03,15
0.03,18
0.03,17
0.03,17
0.03,20
0.03,15
0.03,16
0.03,15
0.03,18
0.03,23
0.03,18
0.03,18
0.03,16
0.03,19
0.03,18
0.03,16
0.03,18
0.03,19
0.03,20
0.03,18
0.03,16
0.03,21
0.03,19
0.03,16
0.03,20
0.03,17
0.03,14
0.03,17
0.03,17
0.03,16
0.03,17
0.03,16
0.03,16
0.03,16
0.03,20
0.03,15
0.03,17
0.03,16
0.03,17
0.03,19
0.03,19
0.03,22
0.03,17
0.03,18
0.03,15
0.03,16
0.03,16
0.03,20
0.03,17
0.03,20
0.03,19
0.03,17
0.03,18
0.03,17
0.03,20
0.03,18
0.03,22
0.03,16
0.03,15
0.03,20
0.03,19
0.03,14
0.03,14
0.03,20
0.03,17
0.03,19
0.03,19
0.03,16
0.03,20
0.03,17
0.03,23
0.03,17
0.03,16
0.03,18
0.03,14
0.03,16
0.03,20
0.03,16
0.03,20
0.03,16
0.03,18
0.03,17
0.03,20
0.03,15
0.03,17
0.03,20
0.03,17
0.03,17
0.03,15
0.03,18
0.03,19
0.03,16
0.03,18
0.03,17
0.03,19
0.03,18
0.03,20
0.03,17
0.03,16
0.03,19
0.03,22
0.03,18
0.03,20
0.03,19
0.03,17
0.03,15
0.03,18
0.03,13
0.03,16
0.03,17
0.03,19
0.03,17
0.03,17
0.03,17
0.03,16
0.03,16
0.03,16
0.03,18
0.03,14
0.03,17
0.03,19
0.03,17
0.03,15
0.03,18
0.03,15
0.03,14
0.03,15
0.03,15
0.03,16
0.03,19
0.03,19
0.03,18
0.03,18
0.03,18
0.03,16
0.03,14
0.03,16
0.03,18
0.03,15
0.03,23
0.03,17
0.03,19
0.03,18
0.03,15
0.03,17
0.03,16
0.03,19
0.03,16
0.03,18
0.03,18
0.03,17
0.03,18
0.03,14
0.03,19
0.03,13
0.03,18
0.03,15
0.03,17
0.03,18
0.03,18
0.03,16
0.03,17
0.03,21
0.03,16
0.03,15
0.03,18
0.03,17
0.03,18
0.03,14
0.03,17
0.03,17
0.03,15
0.03,20
0.03,21
0.03,17
0.03,22
0.03,18
0.03,16
0.03,18
0.03,20
0.03,19
0.03,20
0.03,19
0.03,14
0.03,18
0.03,17
0.03,17
0.03,14
0.03,16
0.03,18
0.03,17
0.03,19
0.03,15
0.03,20
0.03,15
0.03,14
0.03,19
0.03,21
0.03,20
0.03,20
0.03,17
0.03,20
0.03,20
0.03,17
0.03,16
0.03,18
0.03,18
0.03,18
0.03,16
0.03,16
0.03,17
0.03,19
0.03,18
0.03,15
0.03,17
0.03,16
0.03,16
0.03,18
0.03,18
0.03,16
0.03,16
0.03,15
0.03,22
0.03,17
0.03,15
0.03,21
0.03,19
0.03,22
0.03,19
0.03,24
0.03,15
0.03,16
0.03,16
0.03,19
0.03,14
0.03,17
0.03,18
0.03,15
0.03,17
0.03,15
0.03,18
0.03,19
0.03,19
0.03,15
0.03,17
0.03,18
0.03,15
0.03,15
0.03,14
0.03,19
0.03,18
0.03,17
0.03,16
0.03,14
0.03,19
0.03,17
0.03,14
0.03,15
0.03,14
0.03,17
0.03,16
0.03,19
0.03,16
0.03,16
0.03,15
0.03,18
0.03,19
0.03,15
0.03,18
0.03,19
0.03,16
0.03,16
0.03,17
0.03,22
0.03,17
0.03,21
0.03,19
0.03,15
0.03,14
0.03,22
0.03,19
0.03,17
0.03,16
0.03,21
0.03,17
0.03,18
0.03,19
0.03,19
0.03,18
0.03,16
0.03,16
0.03,18
0.03,13
0.03,17
0.03,19
0.03,19
0.03,18
0.03,17
0.03,16
0.03,14
0.03,16
0.03,17
0.03,21
0.03,18
0.03,15
0.03,18
0.03,18
0.03,18
0.03,18
0.03,17
0.03,17
0.03,14
0.03,16
0.03,17
0.03,18
0.03,17
0.03,13
0.03,17
0.03,17
0.03,19
0.03,17
0.03,17
0.03,15
0.03,18
0.03,19
0.03,14
0.03,15
0.03,17
0.03,20
0.03,16
0.03,19
0.03,15
0.03,18
0.03,16
0.03,20
0.03,18
0.03,16
0.03,18
0.03,19
0.03,15
0.03,17
0.03,17
0.03,18
0.03,16
0.03,25
0.03,15
0.03,17
0.03,17
0.03,21
0.03,16
0.03,19
0.03,18
0.03,18
0.03,17
0.03,16
0.03,19
0.03,19
0.03,21
0.03,16
0.03,21
0.03,17
0.03,15
0.03,19
0.03,20
0.03,16
0.03,17
0.03,20
0.03,17
0.03,20
0.03,15
0.03,15
0.03,14
0.03,20
0.03,19
0.03,19
0.03,17
0.03,18
0.03,18
0.03,19
0.03,19
0.03,15
0.03,18
0.03,16
0.03,19
0.03,17
0.03,17
0.03,18
0.03,15
0.03,24
0.03,17
0.03,18
0.03,21
0.03,18
0.03,17
0.03,20
0.03,18
0.03,19
0.03,19
0.03,18
0.03,17
0.03,16
0.03,20
0.03,18
0.03,21
0.03,15
0.03,16
0.03,18
0.03,17
0.03,16
0.03,17
0.03,15
0.03,16
0.03,19
0.03,14
0.03,19
0.03,22
0.03,15
0.03,19
0.03,16
0.03,17
0.03,17
0.03,16
0.03,14
0.03,16
0.03,17
0.03,16
0.03,16
0.03,15
0.03,20
0.03,21
0.03,17
0.03,17
0.03,13
0.03,16
0.03,21
0.03,18
0.03,20
0.03,17
0.03,17
0.03,15
0.03,18
0.03,20
0.03,21
0.03,17
0.03,18
0.03,13
0.03,16
0.03,18
0.03,25
0.03,20
0.03,19
0.03,17
0.03,17
0.03,18
0.03,17
0.03,15
0.03,15
0.03,17
0.03,16
0.03,16
0.03,16
0.03,18
0.03,18
0.03,16
0.03,21
0.03,20
0.03,20
0.03,17
0.03,20
0.03,20
0.03,18
0.03,17
0.03,15
0.03,18
0.03,18
0.03,14
0.03,20
0.03,16
0.03,18
0.03,19
0.03,18
0.03,18
0.03,18
0.03,20
0.03,18
0.03,16
0.03,17
0.03,17
0.03,17
0.03,19
0.03,20
0.03,16
0.03,16
0.03,18
0.03,17
0.03,13
0.03,16
0.03,17
0.03,17
0.03,18
0.03,18
0.03,18
0.03,15
0.03,16
0.03,16
0.03,18
0.03,18
0.03,17
0.03,18
0.03,16
0.03,18
0.03,17
0.03,18
0.03,19
0.03,15
0.03,24
0.03,19
0.03,18
0.03,19
0.03,16
0.03,18
0.03,20
0.03,16
0.03,16
0.03,16
0.03,18
0.03,18
0.03,17
0.03,15
0.03,19
0.03,17
0.03,16
0.03,15
0.03,16
0.03,19
0.03,16
0.03,16
0.03,20
0.03,16
0.03,15
0.03,16
0.03,21
0.03,20
0.03,17
0.03,16
0.03,24
0.03,15
0.03,18
0.03,14
0.03,15
0.03,16
0.03,18
0.03,16
0.03,21
0.03,22
0.03,15
0.03,18
0.03,16
0.03,18
0.03,13
0.03,18
0.03,17
0.03,17
0.03,16
0.03,19
0.03,16
0.03,16
0.03,19
0.03,22
0.03,18
0.03,19
0.03,17
0.03,17
0.03,18
0.03,18
0.03,19
0.03,18
0.03,21
0.03,15
0.03,18
0.03,18
0.03,16
0.03,18
0.03,18
0.03,15
0.03,20
0.03,20
0.03,20
0.03,16
0.03,15
0.03,19
0.03,18
0.03,17
0.03,15
0.03,16
0.03,17
0.03,16
0.03,18
0.03,18
0.03,19
0.03,16
0.03,17
0.03,15
0.03,16
0.03,15
0.03,20
0.03,17
0.03,14
0.03,17
0.03,16
0.03,15
0.03,20
0.03,17
0.03,15
0.03,16
0.03,14
0.03,20
0.03,18
0.03,14
0.03,20
0.03,15
0.03,16
0.03,16
0.03,22
0.03,16
0.03,17
0.03,15
0.03,19
0.03,17
0.03,15
0.03,16
0.03,18
0.03,15
0.03,17
0.03,17
0.03,20
0.03,18
0.03,17
0.03,18
0.03,17
0.03,18
0.03,20
0.03,14
0.03,21
0.03,13
0.03,16
0.03,19
0.03,17
0.03,19
0.03,19
0.03,14
0.03,16
0.03,21
0.03,19
0.03,16
0.03,17
0.03,16
0.03,17
0.03,15
0.03,16
0.03,15
0.03,17
0.03,21
0.03,18
0.03,16
0.03,19
0.03,17
0.03,19
0.03,17
0.03,20
0.03,17
0.03,17
0.03,19
0.03,19
0.03,17
0.03,16
0.03,16
0.03,15
0.03,16
0.03,19
0.03,17
0.03,20
0.03,16
0.03,21
0.03,15
0.03,17
0.03,16
0.03,19
0.03,18
0.03,16
0.03,16
0.03,18
0.03,18
0.03,16
0.03,16
0.03,16
0.03,20
0.03,16
0.03,16
0.03,16
0.03,20
0.03,16
0.03,16
0.03,21
0.04,16
0.04,20
0.04,18
0.04,15
0.04,17
0.04,18
0.04,17
0.04,19
0.04,24
0.04,19
0.04,17
0.04,16
0.04,21
0.04,15
0.04,16
0.04,18
0.04,16
0.04,20
0.04,17
0.04,18
0.04,18
0.04,19
0.04,20
0.04,20
0.04,16
0.04,14
0.04,19
0.04,17
0.04,17
0.04,18
0.04,15
0.04,14
0.04,20
0.04,15
0.04,16
0.04,21
0.04,20
0.04,20
0.04,18
0.04,16
0.04,17
0.04,16
0.04,16
0.04,17
0.04,17
0.04,17
0.04,18
0.04,17
0.04,21
0.04,17
0.04,19
0.04,17
0.04,19
0.04,18
0.04,16
0.04,17
0.04,17
0.04,17
0.04,18
0.04,19
0.04,18
0.04,15
0.04,16
0.04,20
0.04,23
0.04,17
0.04,22
0.04,17
0.04,20
0.04,17
0.04,14
0.04,17
0.04,14
0.04,16
0.04,18
0.04,16
0.04,18
0.04,18
0.04,17
0.04,17
0.04,15
0.04,15
0.04,16
0.04,18
0.04,19
0.04,14
0.04,15
0.04,18
0.04,18
0.04,15
0.04,19
0.04,16
0.04,16
0.04,15
0.04,16
0.04,17
0.04,16
0.04,17
0.04,18
0.04,18
0.04,16
0.04,16
0.04,13
0.04,20
0.04,18
0.04,20
0.04,16
0.04,22
0.04,15
0.04,18
0.04,16
0.04,15
0.04,15
0.04,19
0.04,16
0.04,19
0.04,16
0.04,19
0.04,18
0.04,20
0.04,17
0.04,22
0.04,16
0.04,17
0.04,17
0.04,15
0.04,15
0.04,15
0.04,19
0.04,16
0.04,16
0.04,17
0.04,17
0.04,17
0.04,18
0.04,19
0.04,22
0.04,17
0.04,16
0.04,17
0.04,16
0.04,20
0.04,17
0.04,19
0.04,18
0.04,18
0.04,21
0.04,17
0.04,14
0.04,16
0.04,16
0.04,16
0.04,16
0.04,16
0.04,18
0.04,17
0.04,21
0.04,15
0.04,15
0.04,19
0.04,21
0.04,18
0.04,18
0.04,16
0.04,15
0.04,18
0.04,19
0.04,18
0.04,15
0.04,19
0.04,20
0.04,17
0.04,15
0.04,18
0.04,15
0.04,16
0.04,17
0.04,17
0.04,19
0.04,17
0.04,18
0.04,16
0.04,21
0.04,16
0.04,19
0.04,20
0.04,19
0.04,18
0.04,18
0.04,18
0.04,16
0.04,19
0.04,18
0.04,18
0.04,18
0.04,20
0.04,17
0.04,19
0.04,14
0.04,18
0.04,17
0.04,13
0.04,20
0.04,20
0.04,15
0.04,18
0.04,19
0.04,14
0.04,19
0.04,17
0.04,19
0.04,15
0.04,20
0.04,17
0.04,15
0.04,17
0.04,15
0.04,18
0.04,18
0.04,16
0.04,17
0.04,15
0.04,17
0.04,13
0.04,18
0.04,20
0.04,15
0.04,16
0.04,17
0.04,18
0.04,17
0.04,18
0.04,17
0.04,19
0.04,16
0.04,20
0.04,14
0.04,18
0.04,15
0.04,16
0.04,18
0.04,18
0.04,16
0.04,16
0.04,21
0.04,13
0.04,16
0.04,17
0.04,18
0.04,18
0.04,16
0.04,19
0.04,14
0.04,16
0.04,17
0.04,15
0.04,18
0.04,15
0.04,16
0.04,15
0.04,17
0.04,16
0.04,16
0.04,19
0.04,19
0.04,19
0.04,17
0.04,16
0.04,14
0.04,20
0.04,19
0.04,16
0.04,22
0.04,16
0.04,20
0.04,16
0.04,16
0.04,16
0.04,17
0.04,17
0.04,15
0.04,16
0.04,19
0.04,15
0.04,19
0.04,17
0.04,15
0.04,16
0.04,17
0.04,20
0.04,14
0.04,15
0.04,15
0.04,20
0.04,16
0.04,20
0.04,16
0.04,20
0.04,16
0.04,15
0.04,16
0.04,17
0.04,18
0.04,16
0.04,17
0.04,21
0.04,15
0.04,17
0.04,18
0.04,15
0.04,18
0.04,15
0.04,13
0.04,18
0.04,15
0.04,16
0.04,19
0.04,16
0.04,16
0.04,17
0.04,18
0.04,19
0.04,17
0.04,17
0.04,17
0.04,15
0.04,16
0.04,16
0.04,17
0.04,17
0.04,19
0.04,17
0.04,17
0.04,17
0.04,21
0.04,14
0.04,16
0.04,15
0.04,15
0.04,20
0.04,12
0.04,20
0.04,17
0.04,15
0.04,19
0.04,20
0.04,16
0.04,18
0.04,14
0.04,17
0.04,19
0.04,17
0.04,17
0.04,19
0.04,17
0.04,15
0.04,22
0.04,18
0.04,16
0.04,19
0.04,20
0.04,16
0.04,19
0.04,15
0.04,14
0.04,15
0.04,15
0.04,19
0.04,16
0.04,17
0.04,18
0.04,21
0.04,16
0.04,16
0.04,17
0.04,17
0.04,18
0.04,19
0.04,15
0.04,15
0.04,19
0.04,21
0.04,15
0.04,19
0.04,19
0.04,16
0.04,21
0.04,18
0.04,18
0.04,17
0.04,16
0.04,20
0.04,19
0.04,19
0.04,21
0.04,19
0.04,17
0.04,14
0.04,16
0.04,18
0.04,19
0.04,20
0.04,18
0.04,18
0.04,19
0.04,14
0.04,15
0.04,16
0.04,20
0.04,19
0.04,15
0.04,16
0.04,18
0.04,19
0.04,15
0.04,15
0.04,17
0.04,17
0.04,15
0.04,21
0.04,17
0.04,18
0.04,14
0.04,15
0.04,17
0.04,20
0.04,18
0.04,17
0.04,19
0.04,25
0.04,17
0.04,20
0.04,22
0.04,17
0.04,18
0.04,17
0.04,16
0.04,16
0.04,17
0.04,14
0.04,14
0.04,15
0.04,18
0.04,16
0.04,20
0.04,15
0.04,18
0.04,16
0.04,23
0.04,21
0.04,18
0.04,18
0.04,18
0.04,18
0.04,16
0.04,20
0.04,16
0.04,16
0.04,16
0.04,17
0.04,17
0.04,19
0.04,16
0.04,16
0.04,19
0.04,16
0.04,17
0.04,17
0.04,15
0.04,18
0.04,18
0.04,17
0.04,17
0.04,20
0.04,17
0.04,18
0.04,14
0.04,16
0.04,17
0.04,15
0.04,19
0.04,20
0.04,20
0.04,20
0.04,16
0.04,19
0.04,16
0.04,18
0.04,16
0.04,13
0.04,17
0.04,16
0.04,20
0.04,16
0.04,17
0.04,20
0.04,18
0.04,16
0.04,16
0.04,17
0.04,24
0.04,19
0.04,15
0.04,19
0.04,16
0.04,16
0.04,14
0.04,14
0.04,20
0.04,16
0.04,17
0.04,21
0.04,17
0.04,20
0.04,16
0.04,24
0.04,19
0.04,15
0.04,15
0.04,16
0.04,18
0.04,14
0.04,17
0.04,17
0.04,14
0.04,19
0.04,20
0.04,15
0.04,14
0.04,15
0.04,17
0.04,18
0.04,19
0.04,17
0.04,18
0.04,21
0.04,15
0.04,15
0.04,15
0.04,20
0.04,18
0.04,17
0.04,19
0.04,21
0.04,17
0.04,17
0.04,18
0.04,19
0.04,18
0.04,19
0.04,16
0.04,18
0.04,15
0.04,16
0.04,19
0.04,15
0.04,23
0.04,20
0.04,15
0.04,18
0.04,16
0.04,15
0.04,17
0.04,16
0.04,17
0.04,18
0.04,16
0.04,17
0.04,14
0.04,15
0.04,14
0.04,17
0.04,20
0.04,15
0.04,18
0.04,18
0.04,20
0.04,17
0.04,15
0.04,18
0.04,17
0.04,17
0.04,18
0.04,16
0.04,19
0.04,12
0.04,18
0.04,19
0.04,17
0.04,19
0.04,18
0.04,15
0.04,20
0.04,17
0.04,19
0.04,18
0.04,17
0.04,16
0.04,20
0.04,17
0.04,18
0.04,18
0.04,20
0.04,15
0.04,15
0.04,18
0.04,17
0.04,17
0.04,18
0.04,17
0.04,17
0.04,18
0.04,16
0.04,17
0.04,18
0.04,15
0.04,17
0.04,22
0.04,16
0.04,16
0.04,15
0.04,19
0.04,20
0.04,18
0.04,17
0.04,18
0.04,18
0.04,16
0.04,16
0.04,19
0.04,17
0.04,20
0.04,16
0.04,14
0.04,21
0.04,16
0.04,17
0.04,19
0.04,20
0.04,15
0.04,16
0.04,16
0.04,18
0.04,17
0.04,18
0.04,19
0.04,15
0.04,17
0.04,13
0.04,18
0.04,16
0.04,19
0.04,15
0.04,15
0.04,18
0.04,17
0.04,16
0.04,19
0.04,16
0.04,16
0.04,19
0.04,19
